flight_date,flight_status,departure_airport,departure_iata,departure_delay_minutes,departure_scheduled,departure_estimated,departure_actual,arrival_airport,arrival_iata,arrival_scheduled,arrival_delay_minutes,arrival_estimated,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,year,month,day,day_of_week,total_delay_minutes,route,is_delayed
2025-12-23 00:00:00,scheduled,Djerba-Zarzis,DJE,0.0,2025-12-23,2025-12-23,Unknown,Orly,ORY,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,23,Tuesday,0.0,DJE → ORY,0.0
2025-12-23 00:00:00,scheduled,Houari Boumediene,ALG,0.0,2025-12-23,2025-12-23,Unknown,Carthage,TUN,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,375,TU375,TAR375,2025,12,23,Tuesday,0.0,ALG → TUN,0.0
2025-12-23 00:00:00,scheduled,Marseille Provence Airport,MRS,0.0,2025-12-23,2025-12-23,Unknown,Carthage,TUN,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,903,TU903,TAR903,2025,12,23,Tuesday,0.0,MRS → TUN,0.0
2025-12-23 00:00:00,scheduled,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Felix Houphouet Boigny,ABJ,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,23,Tuesday,0.0,TUN → ABJ,0.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Queen Alia International,AMM,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,23,Tuesday,0.0,TUN → AMM,0.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Heathrow,LHR,2025-12-23,65.0,Unknown,Unknown,Tunisair,TU,TAR,790,TU790,TAR790,2025,12,23,Tuesday,65.0,TUN → LHR,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Orly,ORY,2025-12-23,60.0,Unknown,Unknown,Tunisair,TU,TAR,722,TU722,TAR722,2025,12,23,Tuesday,60.0,TUN → ORY,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,MÃ©rignac,BOD,2025-12-23,60.0,Unknown,Unknown,Tunisair,TU,TAR,628,TU628,TAR628,2025,12,23,Tuesday,60.0,TUN → BOD,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Es Senia,ORN,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,708,TU708,TAR708,2025,12,23,Tuesday,0.0,TUN → ORN,0.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Houari Boumediene,ALG,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,374,TU374,TAR374,2025,12,23,Tuesday,0.0,TUN → ALG,0.0
2025-12-23 00:00:00,active,Carthage,TUN,10.0,2025-12-23,2025-12-23,2025-12-23,Marseille Provence Airport,MRS,2025-12-23,24.0,2025-12-23,Unknown,Tunisair,TU,TAR,902,TU902,TAR902,2025,12,23,Tuesday,34.0,TUN → MRS,1.0
2025-12-23 00:00:00,active,Orly,ORY,8.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,8.0,2025-12-23,Unknown,Tunisair,TU,TAR,719,TU719,TAR719,2025,12,23,Tuesday,16.0,ORY → TUN,1.0
2025-12-23 00:00:00,landed,Istanbul Airport,IST,24.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,24.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,215,TU215,TAR215,2025,12,23,Tuesday,48.0,IST → TUN,1.0
2025-12-23 00:00:00,active,Brussels Airport,BRU,13.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,41.0,2025-12-23,Unknown,Tunisair,TU,TAR,955,TU955,TAR955,2025,12,23,Tuesday,54.0,BRU → TUN,1.0
2025-12-23 00:00:00,scheduled,Blagnac,TLS,80.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,80.0,2025-12-23,Unknown,Tunisair,TU,TAR,283,TU283,TAR283,2025,12,23,Tuesday,160.0,TLS → TUN,1.0
2025-12-23 00:00:00,scheduled,Milano Malpensa,MXP,134.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,134.0,2025-12-23,Unknown,Tunisair,TU,TAR,757,TU757,TAR757,2025,12,23,Tuesday,268.0,MXP → TUN,1.0
2025-12-23 00:00:00,landed,Queen Alia International,AMM,0.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,0.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,151,TU151,TAR151,2025,12,23,Tuesday,0.0,AMM → TUN,0.0
2025-12-23 00:00:00,Unknown,St-ExupÃ©ry,LYS,0.0,2025-12-23,2025-12-23,Unknown,Carthage,TUN,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,751,TU751,TAR751,2025,12,23,Tuesday,0.0,LYS → TUN,0.0
2025-12-23 00:00:00,landed,Cote D'azur International Airport,NCE,2.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,2.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,997,TU997,TAR997,2025,12,23,Tuesday,4.0,NCE → TUN,0.0
2025-12-23 00:00:00,landed,Geneve-cointrin,GVA,45.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,45.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,701,TU701,TAR701,2025,12,23,Tuesday,90.0,GVA → TUN,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,2025-12-23,Orly,ORY,2025-12-23,47.0,Unknown,Unknown,Tunisair,TU,TAR,718,TU718,TAR718,2025,12,23,Tuesday,47.0,TUN → ORY,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Milano Malpensa,MXP,2025-12-23,105.0,Unknown,Unknown,Tunisair,TU,TAR,756,TU756,TAR756,2025,12,23,Tuesday,105.0,TUN → MXP,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,Blagnac,TLS,2025-12-23,65.0,Unknown,Unknown,Tunisair,TU,TAR,282,TU282,TAR282,2025,12,23,Tuesday,65.0,TUN → TLS,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,Unknown,St-ExupÃ©ry,LYS,2025-12-23,220.0,Unknown,Unknown,Tunisair,TU,TAR,750,TU750,TAR750,2025,12,23,Tuesday,220.0,TUN → LYS,1.0
2025-12-23 00:00:00,landed,Carthage,TUN,0.0,2025-12-23,2025-12-23,2025-12-23,Brussels Airport,BRU,2025-12-23,0.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,954,TU954,TAR954,2025,12,23,Tuesday,0.0,TUN → BRU,0.0
2025-12-23 00:00:00,active,Carthage,TUN,15.0,2025-12-23,2025-12-23,2025-12-23,Geneve-cointrin,GVA,2025-12-23,32.0,2025-12-23,Unknown,Tunisair,TU,TAR,700,TU700,TAR700,2025,12,23,Tuesday,47.0,TUN → GVA,1.0
2025-12-23 00:00:00,active,Carthage,TUN,0.0,2025-12-23,2025-12-23,2025-12-23,Istanbul Airport,IST,2025-12-23,18.0,2025-12-23,Unknown,Tunisair,TU,TAR,214,TU214,TAR214,2025,12,23,Tuesday,18.0,TUN → IST,1.0
2025-12-23 00:00:00,active,Carthage,TUN,4.0,2025-12-23,2025-12-23,2025-12-23,Cote D'azur International Airport,NCE,2025-12-23,25.0,2025-12-23,Unknown,Tunisair,TU,TAR,996,TU996,TAR996,2025,12,23,Tuesday,29.0,TUN → NCE,1.0
2025-12-23 00:00:00,scheduled,Punta Raisi,PMO,79.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,79.0,2025-12-23,Unknown,Tunisair,TU,TAR,1759,TU1759,TAR1759,2025,12,23,Tuesday,158.0,PMO → TUN,1.0
2025-12-23 00:00:00,landed,Carthage,TUN,37.0,2025-12-23,2025-12-23,2025-12-23,Punta Raisi,PMO,2025-12-23,37.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,1758,TU1758,TAR1758,2025,12,23,Tuesday,74.0,TUN → PMO,1.0
2025-12-23 00:00:00,scheduled,Mohamed V,CMN,79.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,78.0,2025-12-23,Unknown,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,23,Tuesday,157.0,CMN → TUN,1.0
2025-12-23 00:00:00,landed,Istanbul Airport,IST,23.0,2025-12-23,2025-12-23,2025-12-23,Carthage,TUN,2025-12-23,23.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,23,Tuesday,46.0,IST → TUN,1.0
2025-12-23 00:00:00,Unknown,King Abdulaziz International,JED,0.0,2025-12-23,2025-12-23,Unknown,Carthage,TUN,2025-12-23,0.0,Unknown,Unknown,Tunisair,TU,TAR,714,TU714,TAR714,2025,12,23,Tuesday,0.0,JED → TUN,0.0
2025-12-22 00:00:00,scheduled,Carthage,TUN,78.0,2025-12-22,2025-12-22,2025-12-23,Mohamed V,CMN,2025-12-23,78.0,2025-12-23,Unknown,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,22,Monday,156.0,TUN → CMN,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,33.0,2025-12-22,2025-12-22,2025-12-22,Istanbul Airport,IST,2025-12-23,33.0,2025-12-23,2025-12-23,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,22,Monday,66.0,TUN → IST,1.0
2025-12-22 00:00:00,Unknown,Marseille Provence Airport,MRS,0.0,2025-12-22,2025-12-22,Unknown,Carthage,TUN,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,903,TU903,TAR903,2025,12,22,Monday,0.0,MRS → TUN,0.0
2025-12-22 00:00:00,scheduled,Carthage,TUN,123.0,2025-12-22,2025-12-22,2025-12-22,Blagnac,TLS,2025-12-22,123.0,2025-12-22,Unknown,Tunisair,TU,TAR,282,TU282,TAR282,2025,12,22,Monday,246.0,TUN → TLS,1.0
2025-12-22 00:00:00,Unknown,Orly,ORY,0.0,2025-12-22,2025-12-22,Unknown,Carthage,TUN,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,22,Monday,0.0,ORY → TUN,0.0
2025-12-22 00:00:00,scheduled,Pierre Elliott Trudeau International,YUL,123.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-23,122.0,2025-12-23,Unknown,Tunisair,TU,TAR,203,TU203,TAR203,2025,12,22,Monday,245.0,YUL → TUN,1.0
2025-12-22 00:00:00,scheduled,Marseille Provence Airport,MRS,75.0,2025-12-22,2025-12-22,2025-12-22,Habib Bourguiba,MIR,2025-12-22,74.0,2025-12-23,Unknown,Tunisair,TU,TAR,681,TU681,TAR681,2025,12,22,Monday,149.0,MRS → MIR,1.0
2025-12-22 00:00:00,Unknown,Carthage,TUN,0.0,2025-12-22,2025-12-22,Unknown,Marseille Provence Airport,MRS,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,902,TU902,TAR902,2025,12,22,Monday,0.0,TUN → MRS,0.0
2025-12-22 00:00:00,scheduled,Habib Bourguiba,MIR,62.0,2025-12-22,2025-12-22,2025-12-22,Marseille Provence Airport,MRS,2025-12-22,61.0,2025-12-22,Unknown,Tunisair,TU,TAR,680,TU680,TAR680,2025,12,22,Monday,123.0,MIR → MRS,1.0
2025-12-22 00:00:00,scheduled,Carthage,TUN,116.0,2025-12-22,2025-12-22,2025-12-22,King Abdulaziz International,JED,2025-12-23,116.0,2025-12-23,Unknown,Tunisair,TU,TAR,713,TU713,TAR713,2025,12,22,Monday,232.0,TUN → JED,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Queen Alia International,AMM,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,22,Monday,0.0,TUN → AMM,0.0
2025-12-22 00:00:00,landed,Frankfurt International Airport,FRA,38.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,38.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,745,TU745,TAR745,2025,12,22,Monday,76.0,FRA → TUN,1.0
2025-12-22 00:00:00,scheduled,St-ExupÃ©ry,LYS,49.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,49.0,2025-12-22,Unknown,Tunisair,TU,TAR,851,TU851,TAR851,2025,12,22,Monday,98.0,LYS → TUN,1.0
2025-12-22 00:00:00,landed,Orly,ORY,6.0,2025-12-22,2025-12-22,2025-12-22,Djerba-Zarzis,DJE,2025-12-22,6.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,635,TU635,TAR635,2025,12,22,Monday,12.0,ORY → DJE,0.0
2025-12-22 00:00:00,scheduled,DÃ¼sseldorf International Airport,DUS,87.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,86.0,2025-12-22,Unknown,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,22,Monday,173.0,DUS → TUN,1.0
2025-12-22 00:00:00,scheduled,Blagnac,TLS,107.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,106.0,2025-12-22,Unknown,Tunisair,TU,TAR,283,TU283,TAR283,2025,12,22,Monday,213.0,TLS → TUN,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,34.0,2025-12-22,2025-12-22,2025-12-22,Orly,ORY,2025-12-22,34.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,22,Monday,68.0,TUN → ORY,1.0
2025-12-22 00:00:00,landed,Entzheim,SXB,0.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,247,TU247,TAR247,2025,12,22,Monday,0.0,SXB → TUN,0.0
2025-12-22 00:00:00,scheduled,Orly,ORY,111.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,111.0,2025-12-22,Unknown,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,22,Monday,222.0,ORY → TUN,1.0
2025-12-22 00:00:00,scheduled,Cote D'azur International Airport,NCE,63.0,2025-12-22,2025-12-22,2025-12-22,Habib Bourguiba,MIR,2025-12-22,63.0,2025-12-22,Unknown,Tunisair,TU,TAR,251,TU251,TAR251,2025,12,22,Monday,126.0,NCE → MIR,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,37.0,2025-12-22,2025-12-22,2025-12-22,St-ExupÃ©ry,LYS,2025-12-22,37.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,850,TU850,TAR850,2025,12,22,Monday,74.0,TUN → LYS,1.0
2025-12-22 00:00:00,scheduled,Carthage,TUN,0.0,2025-12-22,2025-12-22,Unknown,Blagnac,TLS,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,282,TU282,TAR283,2025,12,22,Monday,0.0,TUN → TLS,0.0
2025-12-22 00:00:00,scheduled,Franz Josef Strauss,MUC,84.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,84.0,2025-12-22,Unknown,Tunisair,TU,TAR,543,TU543,TAR543,2025,12,22,Monday,168.0,MUC → TUN,1.0
2025-12-22 00:00:00,Unknown,Houari Boumediene,ALG,0.0,2025-12-22,2025-12-22,Unknown,Carthage,TUN,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,375,TU375,TAR375,2025,12,22,Monday,0.0,ALG → TUN,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Dubai,DXB,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,148,TU148,TAR148,2025,12,22,Monday,0.0,TUN → DXB,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Frankfurt International Airport,FRA,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,744,TU744,TAR744,2025,12,22,Monday,0.0,TUN → FRA,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,46.0,2025-12-22,2025-12-22,2025-12-22,DÃ¼sseldorf International Airport,DUS,2025-12-22,46.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,526,TU526,TAR526,2025,12,22,Monday,92.0,TUN → DUS,1.0
2025-12-22 00:00:00,scheduled,Carthage,TUN,98.0,2025-12-22,2025-12-22,2025-12-22,Orly,ORY,2025-12-22,98.0,2025-12-22,Unknown,Tunisair,TU,TAR,722,TU722,TAR722,2025,12,22,Monday,196.0,TUN → ORY,1.0
2025-12-22 00:00:00,landed,Djerba-Zarzis,DJE,0.0,2025-12-22,2025-12-22,2025-12-22,Orly,ORY,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,22,Monday,0.0,DJE → ORY,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Entzheim,SXB,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,246,TU246,TAR246,2025,12,22,Monday,0.0,TUN → SXB,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,40.0,2025-12-22,2025-12-22,2025-12-22,Franz Josef Strauss,MUC,2025-12-22,40.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,542,TU542,TAR542,2025,12,22,Monday,80.0,TUN → MUC,1.0
2025-12-22 00:00:00,scheduled,Habib Bourguiba,MIR,56.0,2025-12-22,2025-12-22,2025-12-22,Cote D'azur International Airport,NCE,2025-12-22,55.0,2025-12-22,Unknown,Tunisair,TU,TAR,250,TU250,TAR250,2025,12,22,Monday,111.0,MIR → NCE,1.0
2025-12-22 00:00:00,landed,Queen Alia International,AMM,0.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,151,TU151,TAR151,2025,12,22,Monday,0.0,AMM → TUN,0.0
2025-12-22 00:00:00,Unknown,Carthage,TUN,0.0,2025-12-22,2025-12-22,Unknown,Houari Boumediene,ALG,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,374,TU374,TAR374,2025,12,22,Monday,0.0,TUN → ALG,0.0
2025-12-22 00:00:00,landed,Brussels Airport,BRU,0.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,955,TU955,TAR955,2025,12,22,Monday,0.0,BRU → TUN,0.0
2025-12-22 00:00:00,landed,Orly,ORY,0.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,719,TU719,TAR719,2025,12,22,Monday,0.0,ORY → TUN,0.0
2025-12-22 00:00:00,landed,Guglielmo Marconi,BLQ,52.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,52.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,363,TU363,TAR363,2025,12,22,Monday,104.0,BLQ → TUN,1.0
2025-12-22 00:00:00,scheduled,Gatwick,LGW,71.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,70.0,2025-12-22,Unknown,Tunisair,TU,TAR,793,TU793,TAR793,2025,12,22,Monday,141.0,LGW → TUN,1.0
2025-12-22 00:00:00,active,St-ExupÃ©ry,LYS,10.0,2025-12-22,2025-12-22,2025-12-22,Djerba-Zarzis,DJE,2025-12-22,10.0,2025-12-22,Unknown,Tunisair,TU,TAR,589,TU589,TAR589,2025,12,22,Monday,20.0,LYS → DJE,1.0
2025-12-22 00:00:00,landed,Leonardo Da Vinci (Fiumicino),FCO,5.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,5.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,753,TU753,TAR753,2025,12,22,Monday,10.0,FCO → TUN,0.0
2025-12-22 00:00:00,scheduled,Milano Malpensa,MXP,61.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,60.0,2025-12-22,Unknown,Tunisair,TU,TAR,757,TU757,TAR757,2025,12,22,Monday,121.0,MXP → TUN,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,39.0,2025-12-22,2025-12-22,2025-12-22,Pierre Elliott Trudeau International,YUL,2025-12-22,39.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,202,TU202,TAR202,2025,12,22,Monday,78.0,TUN → YUL,1.0
2025-12-22 00:00:00,landed,Geneve-cointrin,GVA,7.0,2025-12-22,2025-12-22,2025-12-22,Carthage,TUN,2025-12-22,7.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,701,TU701,TAR701,2025,12,22,Monday,14.0,GVA → TUN,0.0
2025-12-22 00:00:00,scheduled,St-ExupÃ©ry,LYS,69.0,2025-12-22,2025-12-22,2025-12-22,Habib Bourguiba,MIR,2025-12-22,68.0,2025-12-22,Unknown,Tunisair,TU,TAR,463,TU463,TAR463,2025,12,22,Monday,137.0,LYS → MIR,1.0
2025-12-22 00:00:00,Unknown,Cote D'azur International Airport,NCE,0.0,2025-12-22,2025-12-22,Unknown,Carthage,TUN,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,997,TU997,TAR997,2025,12,22,Monday,0.0,NCE → TUN,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,34.0,2025-12-22,2025-12-22,2025-12-22,Guglielmo Marconi,BLQ,2025-12-22,34.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,362,TU362,TAR362,2025,12,22,Monday,68.0,TUN → BLQ,1.0
2025-12-22 00:00:00,Unknown,Djerba-Zarzis,DJE,0.0,2025-12-22,2025-12-22,Unknown,St-ExupÃ©ry,LYS,2025-12-22,0.0,2025-12-22,Unknown,Tunisair,TU,TAR,588,TU588,TAR588,2025,12,22,Monday,0.0,DJE → LYS,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,42.0,2025-12-22,2025-12-22,2025-12-22,Gatwick,LGW,2025-12-22,42.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,792,TU792,TAR792,2025,12,22,Monday,84.0,TUN → LGW,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,1.0,2025-12-22,2025-12-22,2025-12-22,Leonardo Da Vinci (Fiumicino),FCO,2025-12-22,1.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,752,TU752,TAR752,2025,12,22,Monday,2.0,TUN → FCO,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Brussels Airport,BRU,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,954,TU954,TAR954,2025,12,22,Monday,0.0,TUN → BRU,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Orly,ORY,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,718,TU718,TAR718,2025,12,22,Monday,0.0,TUN → ORY,0.0
2025-12-22 00:00:00,landed,Carthage,TUN,46.0,2025-12-22,2025-12-22,2025-12-22,Milano Malpensa,MXP,2025-12-22,46.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,756,TU756,TAR756,2025,12,22,Monday,92.0,TUN → MXP,1.0
2025-12-22 00:00:00,landed,Carthage,TUN,0.0,2025-12-22,2025-12-22,2025-12-22,Geneve-cointrin,GVA,2025-12-22,0.0,2025-12-22,2025-12-22,Tunisair,TU,TAR,700,TU700,TAR700,2025,12,22,Monday,0.0,TUN → GVA,0.0
2025-12-22 00:00:00,Unknown,Carthage,TUN,0.0,2025-12-22,2025-12-22,Unknown,Cote D'azur International Airport,NCE,2025-12-22,0.0,Unknown,Unknown,Tunisair,TU,TAR,996,TU996,TAR996,2025,12,22,Monday,0.0,TUN → NCE,0.0
2025-12-22 00:00:00,scheduled,Habib Bourguiba,MIR,73.0,2025-12-22,2025-12-22,2025-12-22,St-ExupÃ©ry,LYS,2025-12-22,72.0,2025-12-22,Unknown,Tunisair,TU,TAR,462,TU462,TAR462,2025,12,22,Monday,145.0,MIR → LYS,1.0
