flight_date,flight_status,departure_airport,departure_iata,departure_delay_minutes,departure_scheduled,departure_estimated,departure_actual,arrival_airport,arrival_iata,arrival_scheduled,arrival_delay_minutes,arrival_estimated,arrival_actual,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,year,month,day,day_of_week,total_delay_minutes,route,is_delayed
12/26/2025,landed,Carthage,TUN,7,2025-12-26 06:50:00+00:00,2025-12-26 06:50:00+00:00,2025-12-26 07:12:00+00:00,Marseille Provence Airport,MRS,2025-12-26 08:25:00+00:00,7,2025-12-26 08:29:00+00:00,2025-12-26 08:32:00+00:00,Tunisair,TU,TAR,930,TU930,TAR930,2025,12,26,Friday,14,TUN → MRS,FALSE
12/26/2025,scheduled,Carthage,TUN,129,2025-12-26 06:45:00+00:00,2025-12-26 06:45:00+00:00,2025-12-26 09:11:00+00:00,Blagnac,TLS,2025-12-26 08:40:00+00:00,128,2025-12-26 10:48:00+00:00,,Tunisair,TU,TAR,282,TU282,TAR282,2025,12,26,Friday,257,TUN → TLS,TRUE
12/26/2025,landed,Carthage,TUN,0,2025-12-26 06:10:00+00:00,2025-12-26 06:10:00+00:00,2025-12-26 06:17:00+00:00,Istanbul Airport,IST,2025-12-26 10:50:00+00:00,0,2025-12-26 10:23:00+00:00,2025-12-26 10:26:00+00:00,Tunisair,TU,TAR,214,TU214,TAR214,2025,12,26,Friday,0,TUN → IST,FALSE
12/26/2025,landed,Habib Bourguiba,MIR,0,2025-12-26 06:50:00+00:00,2025-12-26 06:50:00+00:00,2025-12-26 06:49:00+00:00,Hamburg Airport,HAM,2025-12-26 09:55:00+00:00,0,2025-12-26 09:22:00+00:00,2025-12-26 09:23:00+00:00,Tunisair,TU,TAR,894,TU894,TAR894,2025,12,26,Friday,0,MIR → HAM,FALSE
12/26/2025,landed,Djerba-Zarzis,DJE,0,2025-12-26 06:50:00+00:00,2025-12-26 06:50:00+00:00,2025-12-26 06:51:00+00:00,Orly,ORY,2025-12-26 09:35:00+00:00,0,2025-12-26 09:08:00+00:00,2025-12-26 09:12:00+00:00,Tunisair,TU,TAR,634,TU634,TAR634,2025,12,26,Friday,0,DJE → ORY,FALSE
12/26/2025,landed,Dubai,DXB,9,2025-12-26 08:40:00+00:00,2025-12-26 08:40:00+00:00,2025-12-26 09:25:00+00:00,Carthage,TUN,2025-12-26 12:35:00+00:00,9,2025-12-26 12:44:00+00:00,2025-12-26 12:44:00+00:00,Tunisair,TU,TAR,147,TU147,TAR147,2025,12,26,Friday,18,DXB → TUN,TRUE
12/26/2025,Unknown,Mohamed V,CMN,0,2025-12-26 02:00:00+00:00,2025-12-26 02:00:00+00:00,,Carthage,TUN,2025-12-26 04:25:00+00:00,0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,26,Friday,0,CMN → TUN,FALSE
12/26/2025,landed,Marseille Provence Airport,MRS,0,2025-12-26 00:30:00+00:00,2025-12-26 00:30:00+00:00,2025-12-26 00:15:00+00:00,Djerba-Zarzis,DJE,2025-12-26 02:30:00+00:00,0,2025-12-26 01:55:00+00:00,2025-12-26 01:53:00+00:00,Tunisair,TU,TAR,695,TU695,TAR695,2025,12,26,Friday,0,MRS → DJE,FALSE
12/27/2025,scheduled,Felix Houphouet Boigny,ABJ,0,2025-12-27 01:55:00+00:00,2025-12-27 01:55:00+00:00,,Carthage,TUN,2025-12-27 08:05:00+00:00,0,,,Tunisair,TU,TAR,400,TU400,TAR400,2025,12,27,Saturday,0,ABJ → TUN,FALSE
12/27/2025,scheduled,Mohamed V,CMN,0,2025-12-27 02:40:00+00:00,2025-12-27 02:40:00+00:00,,Carthage,TUN,2025-12-27 05:05:00+00:00,0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,27,Saturday,0,CMN → TUN,FALSE
12/27/2025,scheduled,Milano Malpensa,MXP,0,2025-12-27 02:00:00+00:00,2025-12-27 02:00:00+00:00,,Carthage,TUN,2025-12-27 03:42:00+00:00,24,,,Tunisair,TU,TAR,2757,TU2757,TAR2757,2025,12,27,Saturday,24,MXP → TUN,TRUE
12/27/2025,scheduled,King Abdulaziz International,JED,0,2025-12-27 02:40:00+00:00,2025-12-27 02:40:00+00:00,,Carthage,TUN,2025-12-27 05:55:00+00:00,0,,,Tunisair,TU,TAR,714,TU714,TAR714,2025,12,27,Saturday,0,JED → TUN,FALSE
12/26/2025,scheduled,Bamako,BKO,0,2025-12-26 23:20:00+00:00,2025-12-26 23:20:00+00:00,,Felix Houphouet Boigny,ABJ,2025-12-27 00:55:00+00:00,0,,,Tunisair,TU,TAR,400,TU400,TAR400,2025,12,26,Friday,0,BKO → ABJ,FALSE
12/26/2025,scheduled,Carthage,TUN,0,2025-12-26 23:30:00+00:00,2025-12-26 23:30:00+00:00,,Milano Malpensa,MXP,2025-12-27 01:00:00+00:00,0,,,Tunisair,TU,TAR,2756,TU2756,TAR2756,2025,12,26,Friday,0,TUN → MXP,FALSE
12/26/2025,scheduled,MÃ©rignac,BOD,0,2025-12-26 23:55:00+00:00,2025-12-26 23:55:00+00:00,,Carthage,TUN,2025-12-27 02:00:00+00:00,0,,,Tunisair,TU,TAR,629,TU629,TAR629,2025,12,26,Friday,0,BOD → TUN,FALSE
12/26/2025,scheduled,El Prat De Llobregat,BCN,0,2025-12-26 23:20:00+00:00,2025-12-26 23:20:00+00:00,,Carthage,TUN,2025-12-27 00:55:00+00:00,17,,,Tunisair,TU,TAR,515,TU515,TAR515,2025,12,26,Friday,17,BCN → TUN,TRUE
12/26/2025,scheduled,Carthage,TUN,0,2025-12-26 23:05:00+00:00,2025-12-26 23:05:00+00:00,,Mohamed V,CMN,2025-12-27 01:50:00+00:00,0,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,26,Friday,0,TUN → CMN,FALSE
12/26/2025,scheduled,Felix Houphouet Boigny,ABJ,0,2025-12-26 21:00:00+00:00,2025-12-26 21:00:00+00:00,,Bamako,BKO,2025-12-26 22:30:00+00:00,0,,,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,26,Friday,0,ABJ → BKO,FALSE
12/26/2025,active,Barajas,MAD,0,2025-12-26 20:15:00+00:00,2025-12-26 20:15:00+00:00,,Carthage,TUN,2025-12-26 22:30:00+00:00,100,,,Tunisair,TU,TAR,607,TU607,TAR607,2025,12,26,Friday,100,MAD → TUN,TRUE
12/26/2025,scheduled,Carthage,TUN,0,2025-12-26 20:45:00+00:00,2025-12-26 20:45:00+00:00,,MÃ©rignac,BOD,2025-12-26 22:55:00+00:00,0,,,Tunisair,TU,TAR,628,TU628,TAR628,2025,12,26,Friday,0,TUN → BOD,FALSE
12/26/2025,scheduled,Carthage,TUN,0,2025-12-26 20:35:00+00:00,2025-12-26 20:35:00+00:00,,El Prat De Llobregat,BCN,2025-12-26 22:20:00+00:00,0,,,Tunisair,TU,TAR,514,TU514,TAR514,2025,12,26,Friday,0,TUN → BCN,FALSE
12/26/2025,active,Orly,ORY,0,2025-12-26 20:20:00+00:00,2025-12-26 20:20:00+00:00,,Carthage,TUN,2025-12-26 22:45:00+00:00,180,,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,26,Friday,180,ORY → TUN,TRUE
12/26/2025,active,Houari Boumediene,ALG,0,2025-12-26 20:35:00+00:00,2025-12-26 20:35:00+00:00,,Carthage,TUN,2025-12-26 21:45:00+00:00,0,,,Tunisair,TU,TAR,375,TU375,TAR375,2025,12,26,Friday,0,ALG → TUN,FALSE
12/26/2025,scheduled,Carthage,TUN,63,2025-12-26 19:25:00+00:00,2025-12-26 19:25:00+00:00,2025-12-26 20:46:00+00:00,King Abdulaziz International,JED,2025-12-27 01:40:00+00:00,62,2025-12-27 02:42:00+00:00,,Tunisair,TU,TAR,713,TU713,TAR713,2025,12,26,Friday,125,TUN → JED,TRUE
12/26/2025,scheduled,Carthage,TUN,87,2025-12-26 18:15:00+00:00,2025-12-26 18:15:00+00:00,2025-12-26 20:05:00+00:00,Orly,ORY,2025-12-26 20:40:00+00:00,87,2025-12-26 22:07:00+00:00,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,26,Friday,174,TUN → ORY,TRUE
12/26/2025,scheduled,Carthage,TUN,99,2025-12-26 18:15:00+00:00,2025-12-26 18:15:00+00:00,2025-12-26 20:11:00+00:00,Houari Boumediene,ALG,2025-12-26 19:35:00+00:00,98,2025-12-26 21:13:00+00:00,,Tunisair,TU,TAR,374,TU374,TAR374,2025,12,26,Friday,197,TUN → ALG,TRUE
12/26/2025,active,Frankfurt International Airport,FRA,0,2025-12-26 19:00:00+00:00,2025-12-26 19:00:00+00:00,2025-12-26 19:03:00+00:00,Djerba-Zarzis,DJE,2025-12-26 21:50:00+00:00,0,2025-12-26 21:33:00+00:00,,Tunisair,TU,TAR,649,TU649,TAR649,2025,12,26,Friday,0,FRA → DJE,FALSE
12/26/2025,active,Charles De Gaulle,CDG,5,2025-12-26 18:30:00+00:00,2025-12-26 18:30:00+00:00,2025-12-26 18:47:00+00:00,Habib Bourguiba,MIR,2025-12-26 21:10:00+00:00,5,2025-12-26 21:15:00+00:00,,Tunisair,TU,TAR,441,TU441,TAR441,2025,12,26,Friday,10,CDG → MIR,FALSE
12/26/2025,active,Heathrow,LHR,0,2025-12-26 16:50:00+00:00,2025-12-26 16:50:00+00:00,,Carthage,TUN,2025-12-26 20:50:00+00:00,0,,,Tunisair,TU,TAR,791,TU791,TAR791,2025,12,26,Friday,0,LHR → TUN,FALSE
12/26/2025,active,Geneve-cointrin,GVA,0,2025-12-26 17:45:00+00:00,2025-12-26 17:45:00+00:00,,Carthage,TUN,2025-12-26 19:40:00+00:00,205,,,Tunisair,TU,TAR,701,TU701,TAR701,2025,12,26,Friday,205,GVA → TUN,TRUE
12/26/2025,scheduled,Carthage,TUN,104,2025-12-26 17:00:00+00:00,2025-12-26 17:00:00+00:00,2025-12-26 19:07:00+00:00,Barajas,MAD,2025-12-26 19:15:00+00:00,103,2025-12-26 20:58:00+00:00,,Tunisair,TU,TAR,606,TU606,TAR606,2025,12,26,Friday,207,TUN → MAD,TRUE
12/26/2025,active,Orly,ORY,0,2025-12-26 17:00:00+00:00,2025-12-26 17:00:00+00:00,,Carthage,TUN,2025-12-26 19:25:00+00:00,41,,,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,26,Friday,41,ORY → TUN,TRUE
12/26/2025,scheduled,Orly,ORY,65,2025-12-26 11:00:00+00:00,2025-12-26 11:00:00+00:00,2025-12-26 12:04:00+00:00,Carthage,TUN,2025-12-26 13:10:00+00:00,64,2025-12-26 14:14:00+00:00,,Tunisair,TU,TAR,9017,TU9017,TAR9017,2025,12,26,Friday,129,ORY → TUN,TRUE
12/26/2025,scheduled,Carthage,TUN,76,2025-12-26 15:40:00+00:00,2025-12-26 15:40:00+00:00,2025-12-26 16:54:00+00:00,Felix Houphouet Boigny,ABJ,2025-12-26 20:00:00+00:00,75,2025-12-26 21:15:00+00:00,,Tunisair,TU,TAR,399,TU399,TAR399,2025,12,26,Friday,151,TUN → ABJ,TRUE
12/26/2025,active,DÃ¼sseldorf International Airport,DUS,28,2025-12-26 15:45:00+00:00,2025-12-26 15:45:00+00:00,2025-12-26 16:31:00+00:00,Carthage,TUN,2025-12-26 18:25:00+00:00,46,2025-12-26 18:53:00+00:00,,Tunisair,TU,TAR,527,TU527,TAR527,2025,12,26,Friday,74,DUS → TUN,TRUE
12/26/2025,landed,Habib Bourguiba,MIR,0,2025-12-26 15:00:00+00:00,2025-12-26 15:00:00+00:00,2025-12-26 15:05:00+00:00,Charles De Gaulle,CDG,2025-12-26 17:30:00+00:00,0,2025-12-26 17:20:00+00:00,2025-12-26 17:23:00+00:00,Tunisair,TU,TAR,440,TU440,TAR440,2025,12,26,Friday,0,MIR → CDG,FALSE
12/26/2025,active,Franz Josef Strauss,MUC,15,2025-12-26 14:10:00+00:00,2025-12-26 14:10:00+00:00,2025-12-26 14:44:00+00:00,Carthage,TUN,2025-12-26 16:15:00+00:00,35,2025-12-26 16:30:00+00:00,,Tunisair,TU,TAR,543,TU543,TAR543,2025,12,26,Friday,50,MUC → TUN,TRUE
12/26/2025,Unknown,Carthage,TUN,0,2025-12-26 15:00:00+00:00,2025-12-26 15:00:00+00:00,,Geneve-cointrin,GVA,2025-12-26 16:55:00+00:00,0,,,Tunisair,TU,TAR,700,TU700,TAR700,2025,12,26,Friday,0,TUN → GVA,FALSE
12/26/2025,active,Carthage,TUN,0,2025-12-26 14:55:00+00:00,2025-12-26 14:55:00+00:00,2025-12-26 15:06:00+00:00,Dubai,DXB,2025-12-26 23:30:00+00:00,12,2025-12-26 23:07:00+00:00,,Tunisair,TU,TAR,148,TU148,TAR148,2025,12,26,Friday,12,TUN → DXB,FALSE
12/26/2025,landed,Carthage,TUN,0,2025-12-26 14:30:00+00:00,2025-12-26 14:30:00+00:00,2025-12-26 14:33:00+00:00,Queen Alia International,AMM,2025-12-26 20:10:00+00:00,0,2025-12-26 19:40:00+00:00,2025-12-26 19:40:00+00:00,Tunisair,TU,TAR,152,TU152,TAR152,2025,12,26,Friday,0,TUN → AMM,FALSE
12/26/2025,active,Djerba-Zarzis,DJE,0,2025-12-26 15:00:00+00:00,2025-12-26 15:00:00+00:00,2025-12-26 15:11:00+00:00,Frankfurt International Airport,FRA,2025-12-26 18:00:00+00:00,12,,,Tunisair,TU,TAR,648,TU648,TAR648,2025,12,26,Friday,12,DJE → FRA,FALSE
12/26/2025,active,Entzheim,SXB,0,2025-12-26 15:05:00+00:00,2025-12-26 15:05:00+00:00,,Carthage,TUN,2025-12-26 17:15:00+00:00,42,,,Tunisair,TU,TAR,247,TU247,TAR247,2025,12,26,Friday,42,SXB → TUN,TRUE
12/26/2025,Unknown,Carthage,TUN,0,2025-12-26 13:45:00+00:00,2025-12-26 13:45:00+00:00,,Heathrow,LHR,2025-12-26 15:50:00+00:00,0,,,Tunisair,TU,TAR,790,TU790,TAR790,2025,12,26,Friday,0,TUN → LHR,FALSE
12/26/2025,landed,Carthage,TUN,25,2025-12-26 13:35:00+00:00,2025-12-26 13:35:00+00:00,2025-12-26 14:23:00+00:00,Orly,ORY,2025-12-26 16:00:00+00:00,25,2025-12-26 16:21:00+00:00,2025-12-26 16:25:00+00:00,Tunisair,TU,TAR,722,TU722,TAR722,2025,12,26,Friday,50,TUN → ORY,TRUE
12/26/2025,scheduled,Carthage,TUN,120,2025-12-26 12:55:00+00:00,2025-12-26 12:55:00+00:00,2025-12-26 15:09:00+00:00,Marseille Provence Airport,MRS,2025-12-26 14:30:00+00:00,120,2025-12-26 16:30:00+00:00,,Tunisair,TU,TAR,902,TU902,TAR902,2025,12,26,Friday,240,TUN → MRS,TRUE
12/26/2025,Unknown,Frankfurt International Airport,FRA,0,2025-12-26 11:30:00+00:00,2025-12-26 11:30:00+00:00,,Carthage,TUN,2025-12-26 13:55:00+00:00,0,,,Tunisair,TU,TAR,745,TU745,TAR745,2025,12,26,Friday,0,FRA → TUN,FALSE
12/26/2025,landed,Carthage,TUN,25,2025-12-26 12:00:00+00:00,2025-12-26 12:00:00+00:00,2025-12-26 12:55:00+00:00,DÃ¼sseldorf International Airport,DUS,2025-12-26 14:45:00+00:00,25,2025-12-26 15:10:00+00:00,2025-12-26 15:10:00+00:00,Tunisair,TU,TAR,526,TU526,TAR526,2025,12,26,Friday,50,TUN → DUS,TRUE
12/26/2025,landed,Carthage,TUN,17,2025-12-26 12:00:00+00:00,2025-12-26 12:00:00+00:00,2025-12-26 12:33:00+00:00,Entzheim,SXB,2025-12-26 14:15:00+00:00,17,2025-12-26 14:38:00+00:00,2025-12-26 14:32:00+00:00,Tunisair,TU,TAR,246,TU246,TAR246,2025,12,26,Friday,34,TUN → SXB,TRUE
12/26/2025,landed,Brussels Airport,BRU,0,2025-12-26 11:25:00+00:00,2025-12-26 11:25:00+00:00,2025-12-26 11:40:00+00:00,Carthage,TUN,2025-12-26 14:05:00+00:00,0,2025-12-26 14:04:00+00:00,2025-12-26 14:04:00+00:00,Tunisair,TU,TAR,955,TU955,TAR955,2025,12,26,Friday,0,BRU → TUN,FALSE
12/26/2025,scheduled,Orly,ORY,38,2025-12-26 10:35:00+00:00,2025-12-26 10:35:00+00:00,2025-12-26 11:35:00+00:00,Djerba-Zarzis,DJE,2025-12-26 13:25:00+00:00,37,2025-12-26 14:02:00+00:00,,Tunisair,TU,TAR,635,TU635,TAR635,2025,12,26,Friday,75,ORY → DJE,TRUE
12/26/2025,landed,Queen Alia International,AMM,0,2025-12-26 11:15:00+00:00,2025-12-26 11:15:00+00:00,2025-12-26 11:26:00+00:00,Carthage,TUN,2025-12-26 13:15:00+00:00,0,2025-12-26 13:04:00+00:00,2025-12-26 13:06:00+00:00,Tunisair,TU,TAR,151,TU151,TAR151,2025,12,26,Friday,0,AMM → TUN,FALSE
12/26/2025,Unknown,Milano Malpensa,MXP,0,2025-12-26 10:00:00+00:00,2025-12-26 10:00:00+00:00,,Carthage,TUN,2025-12-26 11:55:00+00:00,0,,,Tunisair,TU,TAR,757,TU757,TAR757,2025,12,26,Friday,0,MXP → TUN,FALSE
12/26/2025,landed,Istanbul Airport,IST,14,2025-12-26 11:50:00+00:00,2025-12-26 11:50:00+00:00,2025-12-26 12:22:00+00:00,Carthage,TUN,2025-12-26 12:35:00+00:00,14,2025-12-26 12:49:00+00:00,2025-12-26 12:49:00+00:00,Tunisair,TU,TAR,215,TU215,TAR215,2025,12,26,Friday,28,IST → TUN,TRUE
12/26/2025,landed,Marseille Provence Airport,MRS,0,2025-12-26 09:25:00+00:00,2025-12-26 09:25:00+00:00,2025-12-26 09:40:00+00:00,Carthage,TUN,2025-12-26 11:00:00+00:00,0,2025-12-26 10:58:00+00:00,2025-12-26 10:59:00+00:00,Tunisair,TU,TAR,931,TU931,TAR931,2025,12,26,Friday,0,MRS → TUN,FALSE
12/26/2025,landed,Cote D'azur International Airport,NCE,0,2025-12-26 08:35:00+00:00,2025-12-26 08:35:00+00:00,2025-12-26 08:53:00+00:00,Carthage,TUN,2025-12-26 10:10:00+00:00,0,2025-12-26 10:03:00+00:00,2025-12-26 10:04:00+00:00,Tunisair,TU,TAR,997,TU997,TAR997,2025,12,26,Friday,0,NCE → TUN,FALSE
12/26/2025,landed,Carthage,TUN,0,2025-12-26 07:50:00+00:00,2025-12-26 07:50:00+00:00,2025-12-26 08:01:00+00:00,Orly,ORY,2025-12-26 10:20:00+00:00,0,2025-12-26 09:57:00+00:00,2025-12-26 09:59:00+00:00,Tunisair,TU,TAR,718,TU718,TAR718,2025,12,26,Friday,0,TUN → ORY,FALSE
12/28/2025,scheduled,Dubai,DXB,0,2025-12-28 08:40:00+00:00,2025-12-28 08:40:00+00:00,,Carthage,TUN,2025-12-28 12:35:00+00:00,0,,,Tunisair,TU,TAR,147,TU147,TAR147,2025,12,28,Sunday,0,DXB → TUN,FALSE
12/28/2025,scheduled,Cairo International Airport,CAI,0,2025-12-28 03:15:00+00:00,2025-12-28 03:15:00+00:00,,Carthage,TUN,2025-12-28 05:35:00+00:00,0,,,Tunisair,TU,TAR,814,TU814,TAR814,2025,12,28,Sunday,0,CAI → TUN,FALSE
12/28/2025,scheduled,Niamey,NIM,0,2025-12-28 02:15:00+00:00,2025-12-28 02:15:00+00:00,,Carthage,TUN,2025-12-28 06:00:00+00:00,0,,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,28,Sunday,0,NIM → TUN,FALSE
12/28/2025,scheduled,Mohamed V,CMN,0,2025-12-28 02:00:00+00:00,2025-12-28 02:00:00+00:00,,Carthage,TUN,2025-12-28 04:25:00+00:00,0,,,Tunisair,TU,TAR,706,TU706,TAR706,2025,12,28,Sunday,0,CMN → TUN,FALSE
12/28/2025,scheduled,Djerba-Zarzis,DJE,0,2025-12-28 01:15:00+00:00,2025-12-28 01:15:00+00:00,,Habib Bourguiba,MIR,2025-12-28 01:55:00+00:00,0,,,Tunisair,TU,TAR,681,TU681,TAR681,2025,12,28,Sunday,0,DJE → MIR,FALSE
12/28/2025,scheduled,Istanbul Airport,IST,0,2025-12-28 03:50:00+00:00,2025-12-28 03:50:00+00:00,,Carthage,TUN,2025-12-28 04:40:00+00:00,0,,,Tunisair,TU,TAR,217,TU217,TAR217,2025,12,28,Sunday,0,IST → TUN,FALSE
12/28/2025,scheduled,King Abdulaziz International,JED,0,2025-12-28 01:55:00+00:00,2025-12-28 01:55:00+00:00,,Carthage,TUN,2025-12-28 04:55:00+00:00,0,,,Tunisair,TU,TAR,1714,TU1714,TAR1714,2025,12,28,Sunday,0,JED → TUN,FALSE
12/27/2025,scheduled,Orly,ORY,101,2025-12-27 20:20:00+00:00,2025-12-27 20:20:00+00:00,2025-12-27 22:17:00+00:00,Carthage,TUN,2025-12-27 22:45:00+00:00,100,2025-12-28 00:25:00+00:00,,Tunisair,TU,TAR,725,TU725,TAR725,2025,12,27,Saturday,201,ORY → TUN,TRUE
12/27/2025,scheduled,Conakry,CKY,0,2025-12-27 22:55:00+00:00,2025-12-27 22:55:00+00:00,,Carthage,TUN,2025-12-28 05:00:00+00:00,0,,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,27,Saturday,0,CKY → TUN,FALSE
12/27/2025,active,Felix Houphouet Boigny,ABJ,0,2025-12-27 22:30:00+00:00,2025-12-27 22:30:00+00:00,,Niamey,NIM,2025-12-28 01:25:00+00:00,0,,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,27,Saturday,0,ABJ → NIM,FALSE
12/27/2025,active,Carthage,TUN,0,2025-12-27 22:25:00+00:00,2025-12-27 22:25:00+00:00,,Mohamed V,CMN,2025-12-28 01:10:00+00:00,215,,,Tunisair,TU,TAR,705,TU705,TAR705,2025,12,27,Saturday,215,TUN → CMN,TRUE
12/27/2025,scheduled,Carthage,TUN,0,2025-12-27 22:10:00+00:00,2025-12-27 22:10:00+00:00,,Cairo International Airport,CAI,2025-12-28 02:15:00+00:00,0,,,Tunisair,TU,TAR,813,TU813,TAR813,2025,12,27,Saturday,0,TUN → CAI,FALSE
12/27/2025,active,Carthage,TUN,0,2025-12-27 22:10:00+00:00,2025-12-27 22:10:00+00:00,,Istanbul Airport,IST,2025-12-28 02:45:00+00:00,140,,,Tunisair,TU,TAR,216,TU216,TAR216,2025,12,27,Saturday,140,TUN → IST,TRUE
12/27/2025,active,Marseille Provence Airport,MRS,9,2025-12-27 22:25:00+00:00,2025-12-27 22:25:00+00:00,2025-12-27 22:55:00+00:00,Djerba-Zarzis,DJE,2025-12-28 00:25:00+00:00,31,2025-12-28 00:34:00+00:00,,Tunisair,TU,TAR,681,TU681,TAR681,2025,12,27,Saturday,40,MRS → DJE,TRUE
12/27/2025,active,"Blaise Diagne International Airport
",DSS,12,2025-12-27 20:45:00+00:00,2025-12-27 20:45:00+00:00,2025-12-27 21:13:00+00:00,Conakry,CKY,2025-12-27 22:05:00+00:00,28,2025-12-27 22:17:00+00:00,,Tunisair,TU,TAR,343,TU343,TAR343,2025,12,27,Saturday,40,DSS → CKY,TRUE
12/27/2025,landed,Carthage,TUN,7,2025-12-27 14:00:00+00:00,2025-12-27 14:00:00+00:00,2025-12-27 14:29:00+00:00,Djerba-Zarzis,DJE,2025-12-27 15:00:00+00:00,7,2025-12-27 15:08:00+00:00,2025-12-27 15:07:00+00:00,Tunisair,TU,TAR,8,TU8,TAR8,2025,12,27,Saturday,14,TUN → DJE,FALSE
12/27/2025,active,Pierre Elliott Trudeau International,YUL,7,2025-12-27 14:15:00+00:00,2025-12-27 14:15:00+00:00,2025-12-27 15:02:00+00:00,Carthage,TUN,2025-12-28 04:30:00+00:00,7,2025-12-28 04:37:00+00:00,,Tunisair,TU,TAR,203,TU203,TAR203,2025,12,27,Saturday,14,YUL → TUN,FALSE
12/27/2025,active,Orly,ORY,0,2025-12-27 20:20:00+00:00,2025-12-27 20:20:00+00:00,2025-12-27 18:57:00+00:00,Carthage,TUN,2025-12-27 22:45:00+00:00,0,2025-12-27 20:58:00+00:00,,Tunisair,TU,TAR,725,TU725,TAR723,2025,12,27,Saturday,0,ORY → TUN,FALSE
12/27/2025,landed,Djerba-Zarzis,DJE,0,2025-12-27 19:50:00+00:00,2025-12-27 19:50:00+00:00,2025-12-27 19:59:00+00:00,Marseille Provence Airport,MRS,2025-12-27 21:45:00+00:00,0,2025-12-27 21:34:00+00:00,2025-12-27 21:37:00+00:00,Tunisair,TU,TAR,680,TU680,TAR680,2025,12,27,Saturday,0,DJE → MRS,FALSE
12/27/2025,active,Orly,ORY,8,2025-12-27 19:15:00+00:00,2025-12-27 19:15:00+00:00,2025-12-27 19:48:00+00:00,Djerba-Zarzis,DJE,2025-12-27 22:05:00+00:00,33,2025-12-27 22:13:00+00:00,,Tunisair,TU,TAR,635,TU635,TAR635,2025,12,27,Saturday,41,ORY → DJE,TRUE
12/27/2025,landed,Geneve-cointrin,GVA,43,2025-12-27 19:10:00+00:00,2025-12-27 19:10:00+00:00,2025-12-27 20:08:00+00:00,Carthage,TUN,2025-12-27 21:05:00+00:00,43,2025-12-27 21:48:00+00:00,2025-12-27 21:48:00+00:00,Tunisair,TU,TAR,701,TU701,TAR701,2025,12,27,Saturday,86,GVA → TUN,TRUE
12/27/2025,active,Carthage,TUN,0,2025-12-27 18:25:00+00:00,2025-12-27 18:25:00+00:00,,King Abdulaziz International,JED,2025-12-28 00:40:00+00:00,215,,,Tunisair,TU,TAR,1713,TU1713,TAR1713,2025,12,27,Saturday,215,TUN → JED,TRUE
12/27/2025,Unknown,St-ExupÃ©ry,LYS,0,2025-12-27 18:40:00+00:00,2025-12-27 18:40:00+00:00,,Carthage,TUN,2025-12-27 20:30:00+00:00,0,,,Tunisair,TU,TAR,851,TU851,TAR851,2025,12,27,Saturday,0,LYS → TUN,FALSE
12/27/2025,active,Habib Bourguiba,MIR,0,2025-12-27 18:20:00+00:00,2025-12-27 18:20:00+00:00,2025-12-27 18:13:00+00:00,Djerba-Zarzis,DJE,2025-12-27 19:00:00+00:00,0,2025-12-27 18:41:00+00:00,,Tunisair,TU,TAR,680,TU680,TAR680,2025,12,27,Saturday,0,MIR → DJE,FALSE
12/27/2025,active,Carthage,TUN,32,2025-12-27 17:10:00+00:00,2025-12-27 17:10:00+00:00,2025-12-27 17:45:00+00:00,Felix Houphouet Boigny,ABJ,2025-12-27 21:30:00+00:00,35,2025-12-27 22:02:00+00:00,,Tunisair,TU,TAR,401,TU401,TAR401,2025,12,27,Saturday,67,TUN → ABJ,TRUE
12/27/2025,scheduled,Heathrow,LHR,76,2025-12-27 16:50:00+00:00,2025-12-27 16:50:00+00:00,2025-12-27 18:22:00+00:00,Carthage,TUN,2025-12-27 20:50:00+00:00,75,2025-12-27 22:05:00+00:00,,Tunisair,TU,TAR,791,TU791,TAR791,2025,12,27,Saturday,151,LHR → TUN,TRUE
12/27/2025,active,Carthage,TUN,0,2025-12-27 16:55:00+00:00,2025-12-27 16:55:00+00:00,,Orly,ORY,2025-12-27 19:20:00+00:00,95,,,Tunisair,TU,TAR,724,TU724,TAR724,2025,12,27,Saturday,95,TUN → ORY,TRUE
12/27/2025,active,Carthage,TUN,32,2025-12-27 16:15:00+00:00,2025-12-27 16:15:00+00:00,2025-12-27 17:03:00+00:00,Geneve-cointrin,GVA,2025-12-27 18:10:00+00:00,49,2025-12-27 18:42:00+00:00,,Tunisair,TU,TAR,700,TU700,TAR700,2025,12,27,Saturday,81,TUN → GVA,TRUE
12/27/2025,scheduled,Orly,ORY,105,2025-12-27 17:00:00+00:00,2025-12-27 17:00:00+00:00,2025-12-27 18:57:00+00:00,Carthage,TUN,2025-12-27 19:25:00+00:00,104,2025-12-27 21:09:00+00:00,,Tunisair,TU,TAR,723,TU723,TAR723,2025,12,27,Saturday,209,ORY → TUN,TRUE
